,city,lat,lon
674,Кущевская,46.55,39.61666666666667
675,Лабинск,44.63333333333333,40.733333333333334
676,Мостовской,44.4,40.78333333333333
677,Новороссийск,44.71666666666667,37.766666666666666
678,Приморско-Ахтарск,46.05,38.18333333333333
679,Северская,44.85,38.666666666666664
680,Славянск-на-Кубани,45.25,38.11666666666667
681,Сочи,43.583333333333336,39.71666666666667
682,Староминская,46.53333333333333,39.05
683,Старощербиновская,46.61666666666667,38.666666666666664
684,Тбилисская,45.36666666666667,40.2
685,Темрюк,45.266666666666666,37.38333333333333
686,Тимашевск,45.61666666666667,38.93333333333333
687,Тихорецк,45.85,40.11666666666667
688,Туапсе,44.100016,0
689,Усть-Лабинск,45.2,39.68333333333333
690,Шовгеновский,45.016666666666666,40.233333333333334
691,Абакан,53.71666666666667,91.41666666666667
692,Агинское,51.1,114.53333333333333
693,Артемовск,48.6,38.0
694,Ачинск,56.266666666666666,90.5
695,Байкит,61.66666666666666,96.38333333333334
696,Балахта,55.38333333333333,91.61666666666666
697,Бельтырский,53.03333333333333,90.4
698,Бея,53.03333333333333,90.93333333333334
699,Бискамжа,53.450739,0
700,Боготол,56.2,89.51666666666667
701,Боград,54.21666666666667,90.81666666666666
702,Богучаны,58.36666666666667,97.43333333333334
703,Большая Мурта,56.906809,0
704,Большой Улуй,56.65,90.56666666666666
705,Ванавара,60.333333333333336,102.28333333333333
706,Верхнеимбатск,63.15,87.96666666666667
707,Горячегорск,55.4,88.9
708,Дивногорск,55.95,92.38333333333334
709,Дудинка,69.4,86.18333333333334
710,Енисейск,58.46666666666667,92.13333333333334
711,Ермаковское,53.0,34.36
712,Заозерный,55.96666666666667,94.7
713,Игарка,67.46666666666667,86.56666666666666
714,Идринское,54.36666666666667,92.13333333333334
715,Иланский,56.23333333333333,96.06666666666666
716,Ирбейское,55.63333333333333,95.45
717,Канск,56.2,95.7
718,Каратузское,53.6,92.86666666666666
719,Кодинск,58.6,99.18333333333334
720,Козулька,56.16666666666666,91.4
721,Краснотуранск,54.3,91.55
722,Красноярск,56.012083,0
723,Лесосибирск,58.23333333333333,92.48333333333333
724,Минусинск,53.7,91.68333333333334
725,Мотыгино,58.0,2.44
726,Нижний Ингаш,56.20000076,0
727,Норильск,69.33333333333333,88.21666666666667
728,Пировское,57.61666666666667,92.25
729,Саяногорск,53.1,91.4
730,Северо-Енисейский,60.380213,0
731,Тасеево,57.2,94.88333333333334
732,Туруханск,65.78333333333333,87.95
733,Ужур,55.31666666666667,89.81666666666666
734,Усть-Авам,71.1,92.81666666666666
735,Уяр,55.81666666666667,94.31666666666666
736,Черногорск,53.81666666666667,91.28333333333333
737,Шалинское,55.71666666666667,93.75
738,Шарыпово,55.516666666666666,89.2
739,Шушенское,53.31666666666667,91.93333333333334
740,Варгаши,55.36666666666667,65.81666666666666
741,Глядянское,54.9,65.08333333333333
742,Далматово,56.266666666666666,62.916666666666664
743,Каргаполье,55.95,64.43333333333334
744,Катайск,56.3,62.56666666666667
745,Куртамыш,54.9,64.43333333333334
746,Макушино,55.2,67.25
747,Сафакулево,54.98333333333333,62.53333333333333
748,Шадринск,56.083333333333336,63.63333333333333
749,Большое Солдатское,51.333333333333336,35.5
750,Горшечное,51.516666666666666,38.016666666666666
751,Дмитриев-Льговский,52.11666666666667,35.06666666666667
752,Касторное,51.81666666666667,38.11666666666667
753,Конышевка,51.833333333333336,35.28333333333333
754,Коренево,51.4,34.88333333333333
755,Курск,51.71666666666667,36.18333333333333
756,Кшенский,51.833333333333336,37.71666666666667
757,Льгов,51.66666666666666,35.266666666666666
758,Медвенка,51.41666666666666,36.11666666666667
759,Обоянь,51.2,36.266666666666666
760,Поныри,52.31666666666667,36.3
761,Пристень,51.23333333333333,36.68333333333333
762,Прямицыно,51.65,35.93333333333333
763,Рыльск,51.56666666666667,34.68333333333333
764,Суджа,51.0,26.5
765,Фатеж,52.083333333333336,35.85
766,Черемисиново,51.88333333333333,37.25
767,Щигры,51.86666666666667,36.9
768,Грязи,52.5,39.93333333333333
769,Елец,52.61666666666667,38.46666666666667
770,Задонск,52.38333333333333,38.916666666666664
771,Лебедянь,53.0,41.59
772,Липецк,52.61666666666667,39.6
773,Тербуны,52.13333333333333,38.266666666666666
774,Усмань,52.05,39.733333333333334
775,Анадырь,64.73333333333333,177.51666666666668
776,Атка,60.833333333333336,151.78333333333333
777,Балыгычан,63.9868,154.2446
778,Беринговский,63.05,179.35
779,Билибино,68.05,166.45
780,Кадыкчан,63.083333333333336,147.03333333333333
781,Магадан,59.56666666666667,150.8
782,Ола,59.56666666666667,151.3
783,Омсукчан,62.5,155.76666666666668
784,Певек,69.7,170.31666666666666
785,Провидения,64.0,43.54
786,Сусуман,62.78333333333333,148.15
787,Усть-Белая,65.5,173.26666666666668
788,Усть-Омчуг,61.15,149.63333333333333
789,Эвенск,61.91666666666666,159.23333333333332
790,Эгвекинот,66.31666666666666,179.11666666666667
791,Волжск,55.86666666666667,48.35
792,Звенигово,55.96666666666667,48.016666666666666
793,Йошкар-Ола,56.61666666666667,47.88333333333333
794,Килемары,56.766666666666666,46.85
795,Козьмодемьянск,56.333333333333336,46.56666666666667
796,Куженер,56.81666666666667,48.916666666666664
797,Мари-Турек,56.78333333333333,49.6
798,Морки,56.41666666666666,49.0
799,Оршанка,56.91666666666666,47.88333333333333
800,Параньга,56.7,49.38333333333333
801,Сернур,56.93333333333333,49.13333333333333
802,Атюрьево,54.31666666666667,43.333333333333336
803,Атяшево,54.583333333333336,46.1
804,Большие Березники,54.16666666666666,45.96666666666667
805,Большое Игнатово,55.016666666666666,45.56666666666667
806,Зубова Поляна,54.083333333333336,42.81666666666667
807,Кадошкино,54.030396,0
808,Кемля,54.68333333333333,45.21666666666667
809,Ковылкино,54.03333333333333,43.916666666666664
810,Лямбирь,54.266666666666666,45.11666666666667
811,Рузаевка,54.06666666666667,44.95
812,Саранск,54.18333333333333,45.18333333333333
813,Старое Шайгово,54.3,44.46666666666667
814,Темников,54.63333333333333,43.21666666666667
815,Теньгушево,54.766666666666666,42.71666666666667
816,Апатиты,67.56666666666666,33.38333333333333
817,Африканда,67.43333333333334,32.766666666666666
818,Верхнетуломский,68.6,31.783333333333335
819,Заозерск,69.4,32.45
820,Зареченск,66.66666666666667,31.366666666666667
821,Зашеек,67.4,32.53333333333333
822,Зеленоборский,66.83333333333333,32.35
823,Кандалакша,67.15,32.4
824,Кильдинстрой,68.8,33.1
825,Ковдор,67.55,30.466666666666665
826,Мончегорск,67.93333333333334,32.9
827,Мурманск,68.96666666666667,33.083333333333336
828,Мурмаши,68.81666666666666,32.81666666666667
829,Оленегорск,68.15,33.28333333333333
830,Полярные Зори,67.35,32.483333333333334
831,Полярный,69.18333333333334,33.45
832,Североморск,69.06666666666666,33.416666666666664
833,Арзамас,55.38333333333333,43.8
834,Арья,57.48333333333333,45.96666666666667
835,Балахна,56.46666666666667,43.53333333333333
836,Богородск,56.083333333333336,43.5
837,Большое Болдино,55.0,45.3
838,Большое Козино,56.4,43.7
839,Большое Мурашкино,55.766666666666666,44.766666666666666
840,Большое Пикино,56.333333333333336,44.18333333333333
841,Варнавино,57.4,45.083333333333336
842,Васильсурск,56.11666666666667,46.0
843,Вахтан,57.96666666666667,46.68333333333333
844,Виля,55.25,42.2
845,Володарск,56.23333333333333,43.2
846,Воротынец,56.05,45.85
847,Ворсма,55.98333333333333,43.266666666666666
848,Выкса,55.31666666666667,42.166666666666664
849,Горбатов,56.13333333333333,43.06666666666667
850,Горбатовка,56.25,43.733333333333334
851,Городец,56.65,43.46666666666667
852,Дальнее Константиново,55.8,44.1
853,Дивеево,55.03333333333333,43.21666666666667
854,Досчатое,55.38333333333333,42.1
855,Катунки,56.81666666666667,43.2
856,Керженец,56.0903,44.9642
857,Княгинино,55.81666666666667,45.03333333333333
858,Ковернино,57.11666666666667,43.8
859,Красные Баки,57.11666666666667,45.15
860,Кстово,56.15,44.18333333333333
861,Кулебаки,55.41666666666666,42.516666666666666
862,Лукоянов,55.03333333333333,44.483333333333334
863,Лысково,56.0,45.016666666666666
864,Навашино,55.53333333333333,42.2
865,Нижний Новгород,56.31666666666667,44.0
866,Павлово,55.95,43.083333333333336
867,Пильна,55.55,45.916666666666664
868,Саров,54.93333333333333,43.31666666666667
869,Сергач,55.53333333333333,45.46666666666667
870,Сеченово,55.21666666666667,45.88333333333333
871,Тонкино,57.36666666666667,46.45
872,Тоншаево,57.73333333333333,47.016666666666666
873,Урень,57.46666666666667,45.78333333333333
874,Шаранга,57.16666666666666,46.53333333333333
875,Шатки,55.18333333333333,44.15
876,Шахунья,57.66666666666666,46.61666666666667
877,Батецкий,58.63333333333333,30.3
878,Боровичи,58.38333333333333,33.9
879,Валдай,57.96666666666667,33.25
880,Любытино,58.8,33.38333333333333
881,Малая Вишера,58.85,32.21666666666667
882,Новгород,58.516666666666666,31.266666666666666
883,Окуловка,58.38333333333333,33.3
884,Парфино,57.96666666666667,31.65
885,Пестово,58.6,35.81666666666667
886,Поддорье,57.46666666666667,31.116666666666667
887,Сольцы,58.11666666666667,30.316666666666666
888,Старая Русса,57.98333333333333,31.35
889,Чудово,59.11666666666667,31.65
890,Шимск,58.2,30.7
891,Барабинск,55.35,78.35
892,Бердск,54.75,83.1
893,Биаза,56.583333333333336,78.3
894,Болотное,55.66666666666666,84.4
895,Венгерово,55.68333333333333,76.73333333333333
896,Довольное,54.48333333333333,79.66666666666667
897,Искитим,54.63333333333333,83.3
898,Краснозерское,53.98333333333333,79.25
899,Кыштовка,56.55,76.61666666666666
900,Маслянино,54.333333333333336,84.21666666666667
901,Новосибирск,55.016666666666666,82.91666666666667
902,Ордынское,54.36666666666667,81.9
903,Сузун,53.78333333333333,82.31666666666666
904,Татарск,55.21666666666667,75.96666666666667
905,Тогучин,55.23333333333333,84.38333333333334
906,Усть-Тарка,55.56666666666667,75.7
907,Черепаново,54.21666666666667,83.36666666666666
908,Чистоозерное,54.7,76.56666666666666
909,Большие Уки,56.944553,0
910,Исилькуль,54.9,71.25
911,Калачинск,55.05,74.58333333333333
912,Кормиловка,55.000906,0
913,Крутинка,56.0,71.5
914,Любинский,55.15,72.7
915,Называевск,55.56666666666667,71.35
916,Нововаршавка,54.16666666666666,74.68333333333334
917,Одесское,54.211502,0
918,Оконешниково,54.833333333333336,75.06666666666666
919,Омск,54.96666666666667,73.38333333333334
920,Павлоградка,54.2,73.55
921,Саргатское,55.6,73.48333333333333
922,Тевриз,57.516666666666666,72.4
923,Тюкалинск,55.86666666666667,72.2
924,Усть-Ишим,57.68333333333333,71.16666666666667
925,Шербакуль,54.63333333333333,72.38333333333334
926,Абдулино,53.68333333333333,53.65
927,Айдырлинский,52.05,59.75
928,Акбулак,51.0,55.61666666666667
929,Аккермановка,51.18333333333333,58.21666666666667
930,Асекеево,53.56666666666667,52.8
931,Беляевка,46.48333333333333,30.2
932,Бугуруслан,53.61666666666667,52.416666666666664
933,Бузулук,52.766666666666666,52.266666666666666
934,Домбаровский,50.75,59.53333333333333
935,Ириклинский,51.66666666666666,58.63333333333333
936,Кувандык,51.48333333333333,57.35
937,Курманаевка,52.509321,0
938,Медногорск,51.422085,0
939,Новоорск,51.35,59.03333333333333
940,Новотроицк,51.2,58.31666666666667
941,Оренбург,51.766666666666666,55.1
942,Орск,51.2,58.61666666666667
943,Переволоцкий,51.86666666666667,54.18333333333333
944,Саракташ,51.78333333333333,56.35
945,Соль-Илецк,51.16666666666666,54.983333333333334
946,Сорочинск,52.43333333333333,53.15
947,Тоцкое,52.516666666666666,52.733333333333334
948,Тюльган,52.333333333333336,56.15
949,Ясный,51.03333333333333,59.86666666666667
950,Болхов,53.45,36.0
951,Глазуновка,52.48333333333333,36.31666666666667
952,Дмитровск-Орловский,52.505504,0
953,Долгое,59.7,30.1
954,Залегощь,52.9,36.88333333333333
955,Колпны,52.21666666666667,37.016666666666666
956,Кромы,52.68333333333333,35.766666666666666
957,Ливны,52.0,31.1
958,Мценск,53.266666666666666,36.56666666666667
959,Нарышкино,52.96666666666667,35.71666666666667
960,Новосиль,52.96666666666667,37.05
961,Сосково,52.73333333333333,35.38333333333333
962,Хотынец,53.0,29.698
963,Башмаково,53.2,43.03333333333333
964,Беднодемьяновск,53.93333333333333,43.18333333333333
965,Вадинск,53.68333333333333,43.05
966,Верхозим,52.9,46.35
967,Земетчино,53.48333333333333,42.6
968,Каменка,69.4,161.25
969,Колышлей,52.7,44.53333333333333
970,Кондоль,52.8,45.05
971,Кузнецк,53.11666666666667,46.6
972,Малая Сердоба,52.466245,0
973,Мокшан,53.43333333333333,44.6
974,Наровчат,53.86666666666667,43.68333333333333
975,Неверкино,52.787985,0
976,Нижний Ломов,53.53333333333333,43.68333333333333
977,Пачелма,53.31666666666667,43.3
978,Пенза,53.2,45.0
979,Русский Камешкир,52.865718,0
980,Сердобск,52.46666666666667,44.21666666666667
981,Шемышейка,52.88333333333333,45.38333333333333
982,Березники,59.4,56.8
983,Большая Соснова,57.673434,0
984,Верещагино,58.06666666666667,54.65
985,Горнозаводск,58.38333333333333,58.31666666666667
986,Гремячинск,58.56666666666667,57.833333333333336
987,Губаха,58.86666666666667,57.583333333333336
988,Добрянка,58.45,56.416666666666664
989,Зюкайка,58.2,54.68333333333333
990,Керчевский,59.85,56.31666666666667
991,Кизел,59.05,57.65
992,Красновишерск,60.4,57.06666666666667
993,Краснокамск,58.083333333333336,55.75
994,Кудымкар,59.016666666666666,54.666666666666664
995,Кунгур,57.43333333333333,56.93333333333333
996,Лысьва,58.0,01.37
997,Ныроб,60.73333333333333,56.71666666666667
998,Нытва,57.93333333333333,55.333333333333336
999,Оханск,57.71666666666667,55.38333333333333
1000,Очер,57.88333333333333,54.71666666666667
1001,Пермь,58.0,56.233333333333334
1002,Соликамск,59.63333333333333,56.766666666666666
1003,Суксун,57.13333333333333,57.38333333333333
1004,Уинское,56.86666666666667,56.56666666666667
1005,Усолье,59.41666666666666,56.68333333333333
1006,Чердынь,60.4,56.483333333333334
1007,Чусовой,58.28333333333333,57.81666666666667
1008,Юрла,59.31666666666667,54.31666666666667
1009,Большой Камень,43.11666666666667,132.35
1010,Владивосток,43.11666666666667,131.9
1011,Высокогорск,44.0,15.12
1012,Горные Ключи,45.23333333333333,133.5
1013,Дальнегорск,44.56666666666667,135.61666666666667
1014,Дальнереченск,45.93333333333333,133.73333333333332
1015,Кавалерово,44.266666666666666,135.05
1016,Камень-Рыболов,44.740055,0
1017,Лесозаводск,45.46666666666667,133.4
1018,Лучегорск,46.45,134.28333333333333
1019,Находка,42.81666666666667,132.88333333333333
1020,Партизанск,43.13333333333333,133.13333333333333
1021,Спасск-Дальний,44.6,132.81666666666666
1022,Терней,45.03333333333333,136.6
1023,Уссурийск,43.8,131.95
1024,Хороль,44.41666666666666,132.06666666666666
1025,Бежаницы,56.96666666666667,29.883333333333333
1026,Великие Луки,56.35,30.516666666666666
1027,Гдов,58.73333333333333,27.816666666666666
1028,Дедовичи,57.55,29.95
1029,Заплюсье,58.43333333333333,29.733333333333334
1030,Идрица,56.31666666666667,28.883333333333333
1031,Красногородское,56.81666666666667,28.266666666666666
1032,Невель,56.016666666666666,29.933333333333334
1033,Новоржев,57.03333333333333,29.333333333333332
1034,Новосокольники,56.333333333333336,30.15
1035,Опочка,56.71666666666667,28.65
1036,Печоры,57.81666666666667,27.6
1037,Порхов,57.766666666666666,29.55
1038,Псков,57.81666666666667,28.333333333333332
1039,Пустошка,56.333333333333336,29.366666666666667
1040,Пушкинские Горы,57.016666666666666,28.916666666666668
1041,Пыталово,57.06666666666667,27.916666666666668
1042,Себеж,56.28333333333333,28.483333333333334
1043,Усвяты,55.73333333333333,30.75
1044,Азов,47.1,39.416666666666664
1045,Алмазный,62.45,114.31666666666666
1046,Багаевский,47.31666666666667,40.38333333333333
1047,Батайск,47.13333333333333,39.75
1048,Белая Калитва,48.16666666666666,40.78333333333333
1049,Боковская,49.21666666666667,41.833333333333336
1050,Большая Мартыновка,47.276279,0
1051,Вешенская,49.61666666666667,41.71666666666667
1052,Волгодонск,47.53333333333333,42.2
1053,Гуково,48.05,39.93333333333333
1054,Донецк,48.0,37.8
1055,Егорлыкская,46.55,40.65
1056,Зверево,48.016666666666666,40.11666666666667
1057,Зерноград,46.0,47.49
1058,Кагальницкая,46.86666666666667,40.15
1059,Каменск-Шахтинский,48.31666666666667,40.266666666666666
1060,Коксовый,48.206181,0
1061,Константиновск,47.583333333333336,41.1
1062,Красный Сулин,47.88333333333333,40.06666666666667
1063,Матвеев Курган,47.56666666666667,38.86666666666667
1064,Мигулинская,49.68333333333333,41.25
1065,Миллерово,48.91666666666666,40.4
1066,Милютинская,48.61666666666667,41.666666666666664
1067,Морозовск,48.35,41.833333333333336
1068,Новочеркасск,47.43333333333333,40.083333333333336
1069,Новошахтинск,47.766666666666666,39.916666666666664
1070,Обливская,48.53333333333333,42.483333333333334
1071,Песчанокопское,46.18333333333333,41.06666666666667
1072,Ремонтное,46.55,43.65
1073,Родионово-Несветайская,47.6,39.7
1074,Ростов-на-Дону,47.23333333333333,39.7
1075,Сальск,46.48333333333333,41.53333333333333
1076,Семикаракорск,47.516666666666666,40.8
1077,Таганрог,47.23333333333333,38.88333333333333
1078,Тарасовский,48.71666666666667,40.35
1079,Тацинский,48.18333333333333,41.266666666666666
1080,Усть-Донецкий,47.63333333333333,40.85
1081,Цимлянск,47.63333333333333,42.083333333333336
1082,Чалтырь,47.28333333333333,39.5
1083,Шахты,47.0,43.96
1084,Шолоховский,48.266666666666666,41.03333333333333
1085,Гусь Железный,55.05,41.15
1086,Елатьма,54.96666666666667,41.75
1087,Ермишь,54.766666666666666,42.266666666666666
1088,Кадом,54.56666666666667,42.46666666666667
1089,Касимов,54.95,41.38333333333333
1090,Кораблино,53.91666666666666,40.016666666666666
1091,Пителино,54.56666666666667,41.8
1092,Пронск,54.11666666666667,39.583333333333336
1093,Рыбное,54.73333333333333,39.516666666666666
1094,Ряжск,53.71666666666667,40.06666666666667
1095,Рязань,54.61666666666667,39.71666666666667
1096,Сасово,54.35,41.916666666666664
1097,Скопин,53.81666666666667,39.55
1098,Спас-Клепики,55.13333333333333,40.166666666666664
1099,Спасск-Рязанский,54.4,40.38333333333333
1100,Старожилово,54.21666666666667,39.9
1101,Ухолово,53.78333333333333,40.483333333333334
1102,Чучково,54.266666666666666,41.43333333333333
1103,Безенчук,52.981823,0
1104,Большая Черниговка,52.083333333333336,50.86666666666667
1105,Жигулевск,53.4,49.5
1106,Зольное,53.43333333333333,49.78333333333333
1107,Исаклы,54.13333333333333,51.516666666666666
1108,Кинель,53.23333333333333,50.61666666666667
1109,Новокуйбышевск,53.1,49.916666666666664
1110,Отрадный,53.36666666666667,51.35
1111,Пестравка,52.4,49.95
1112,Похвистнево,53.65,52.13333333333333
1113,Самара,53.18333333333333,50.11666666666667
1114,Сызрань,53.16666666666666,48.46666666666667
1115,Тольятти,53.516666666666666,49.416666666666664
1116,Чапаевск,52.98333333333333,49.71666666666667
1117,Челно-Вершины,54.4,51.083333333333336
1118,Шентала,54.43333333333333,51.46666666666667
1119,Шигоны,53.38333333333333,48.666666666666664
1120,Александров Гай,50.13333333333333,48.55
1121,Аркадак,51.93333333333333,43.5
1122,Аткарск,51.86666666666667,45.0
1123,Базарный Карабулак,52.266666666666666,46.4
1124,Балаково,52.03333333333333,47.78333333333333
1125,Балтай,52.465658,0
1126,Вольск,52.05,47.38333333333333
1127,Духовницкое,52.48333333333333,48.2
1128,Калининск,51.5,44.45
1129,Красный Кут,50.95,46.96666666666667
1130,Мокроус,51.0,18.8
1131,Новоузенск,50.45,48.15
1132,Новые Бурасы,52.11666666666667,46.06666666666667
1133,Озинки,51.2,49.7
1134,Питерка,50.66666666666666,47.43333333333333
1135,Ртищево,52.25,43.78333333333333
1136,Саратов,51.53333333333333,46.0
1137,Татищево,51.66666666666666,45.583333333333336
1138,Хвалынск,52.48333333333333,48.1
1139,Абый,68.0,37.94
1140,Амга,62.6281,134.9197
1141,Батагай,67.65,134.63333333333333
1142,Бердигестях,62.083333333333336,126.7
1143,Беркакит,56.56666666666667,124.76666666666667
1144,Борогонцы,62.66666666666666,131.16666666666666
1145,Верхневилюйск,63.0,2.01
1146,Верхнеколымск,65.71666666666667,150.83333333333334
1147,Верхоянск,67.55,133.38333333333333
1148,Вилюйск,63.75,121.61666666666666
1149,Витим,59.4685,112.6013
1150,Жиганск,66.76666666666667,123.36666666666666
1151,Кангалассы,62.333333333333336,129.95
1152,Канкунский,57.61666666666667,126.01666666666667
1153,Ленск,60.71666666666667,114.9
1154,Нерюнгри,56.0,30
1155,Нычалах,69.93333333333334,146.2
1156,Нюрба,63.28333333333333,118.33333333333333
1157,Олекминск,60.38333333333333,120.43333333333334
1158,Сангар,63.91666666666666,127.48333333333333
1159,Саскылах,71.0,55.14
1160,Среднеколымск,67.458,0
1161,Сунтар,62.15,117.63333333333334
1162,Тикси,71.0,12.61
1163,Усть-Мая,60.4,134.53333333333333
1164,Усть-Нера,64.56666666666666,143.23333333333332
1165,Хонуу,66.45,143.21666666666667
1166,Чокурдах,70.6192,0
1167,Чурапча,61.98333333333333,132.41666666666666
1168,Якутск,62.016666666666666,129.71666666666667
1169,Александровск-Сахалинский,50.9,142.15
1170,Долинск,47.31666666666667,142.8
1171,Катангли,51.7,143.21666666666667
1172,Курильск,45.25,0
1173,Невельск,46.65,141.86666666666667
1174,Ноглики,51.78333333333333,143.13333333333333
1175,Оха,53.583333333333336,142.95
1176,Поронайск,49.21666666666667,143.1
1177,Северо-Курильск,50.66666666666666,156.11666666666667
1178,Смирных,49.75,0
1179,Тымовское,50.85,142.65
1180,Холмск,47.03333333333333,142.03333333333333
1181,Южно-Курильск,44.016666666666666,145.85
1182,Южно-Сахалинск,46.95,142.73333333333332
1183,Алапаевск,57.85,61.7
1184,Арамиль,56.7,60.833333333333336
1185,Арти,56.41666666666666,58.53333333333333
1186,Ачит,56.78333333333333,57.88333333333333
1187,Басьяновский,58.3,60.733333333333334
1188,Буланаш,57.28333333333333,61.983333333333334
1189,Верхний Тагил,57.38333333333333,59.93333333333333
1190,Верхняя Пышма,56.96666666666667,60.583333333333336
1191,Верхняя Салда,58.05,60.55
1192,Верхняя Синячиха,57.98333333333333,61.68333333333333
1193,Верхняя Сысерть,56.43333333333333,60.75
1194,Верхняя Тура,58.0,26.76
1195,Верхотурье,58.86666666666667,60.8
1196,Дегтярск,56.7,60.1
1197,Екатеринбург,56.833333333333336,60.583333333333336
1198,Ертарский,56.78333333333333,64.3
1199,Заводоуспенское,56.85,65.0
1200,Зыряновский,57.75,61.63333333333333
1201,Зюзельский,56.48333333333333,60.13333333333333
1202,Ивдель,60.68333333333333,60.43333333333333
1203,Ирбит,57.66666666666666,63.06666666666667
1204,Каменск-Уральский,56.4,61.93333333333333
1205,Камышлов,56.85,62.71666666666667
1206,Карпинск,59.766666666666666,60.0
1207,Карпунинский,58.71666666666667,61.78333333333333
1208,Качканар,58.7,59.483333333333334
1209,Кировград,57.43333333333333,60.06666666666667
1210,Краснотурьинск,59.766666666666666,60.2
1211,Красноуральск,58.35,60.05
1212,Красноуфимск,56.61666666666667,57.766666666666666
1213,Кушва,58.28333333333333,59.733333333333334
1214,Невьянск,57.48333333333333,60.2
1215,Нижние Серги,56.66666666666666,59.3
1216,Нижний Тагил,57.91666666666666,59.96666666666667
1217,Нижняя Салда,58.083333333333336,60.71666666666667
1218,Нижняя Тура,58.61666666666667,59.833333333333336
1219,Новая Ляля,59.05,60.6
1220,Новоуральск,57.25,60.083333333333336
1221,Оус,60.9,61.516666666666666
1222,Первоуральск,56.91666666666666,59.95
1223,Полевской,56.45,60.18333333333333
1224,Пышма,57.1175,66.3364
1225,Реж,57.36666666666667,61.4
1226,Свердловск,56.833333333333336,60.583333333333336
1227,Североуральск,60.15,59.93333333333333
1228,Среднеуральск,56.98333333333333,60.46666666666667
1229,Талица,57.0,63.71666666666667
1230,Тугулым,57.05,64.63333333333334
1231,Туринск,58.03333333333333,63.7
1232,Туринская Слобода,57.6,64.38333333333334
1233,Алагир,43.03333333333333,44.2
1234,Беслан,43.18889,0
1235,Бурон,42.78333333333333,44.0
1236,Владикавказ,43.01667,0
1237,Дигора,43.15,44.15
1238,Моздок,43.736575,0
1239,Чикола,43.195555,0
1240,Велиж,55.6,31.2
1241,Верхнеднепровский,54.96666666666667,33.333333333333336
1242,Ворга,53.757,0
1243,Вязьма,55.2,34.28333333333333
1244,Гагарин,71.0,S
1245,Голынки,54.86666666666667,31.366666666666667
1246,Десногорск,54.0,11.11
1247,Дорогобуж,54.91666666666666,33.3
1248,Духовщина,55.2,32.416666666666664
1249,Екимовичи,54.113195,0
1250,Ельня,54.56666666666667,33.166666666666664
1251,Ершичи,53.66666666666666,32.75
1252,Издешково,55.13333333333333,33.61666666666667
1253,Новодугино,55.61666666666667,34.28333333333333
1254,Рославль,53.93333333333333,32.85
1255,Смоленск,54.766666666666666,32.03333333333333
1256,Сычевка,55.833333333333336,34.28333333333333
1257,Угра,54.5072,36.1067
1258,Хиславичи,54.18333333333333,32.15
1259,Холм-Жирковский,55.516666666666666,33.46666666666667
1260,Шумячи,53.85,32.416666666666664
1261,Ярцево,55.06666666666667,32.68333333333333
1262,Арзгир,45.36666666666667,44.21666666666667
1263,Благодарный,45.1029039,0
1264,Буденновск,44.79,0
1265,Георгиевск,44.15,43.46666666666667
1266,Ессентуки,44.03333333333333,42.85
1267,Железноводск,44.13333333333333,43.03333333333333
1268,Зеленокумск,44.4070115,0
1269,Изобильный,45.36666666666667,41.71666666666667
1270,Иноземцево,44.1,43.1
1271,Ипатово,45.71666666666667,42.9
1272,Карачаевск,43.769713,0
1273,Кисловодск,43.9,42.71666666666667
1274,Кочубеевское,44.6706382,0
1275,Курсавка,44.45,42.483333333333334
1276,Левокумское,44.81666666666667,44.65
1277,Минеральные Воды,44.2,43.1
1278,Невинномысск,44.63333333333333,41.93333333333333
1279,Нефтекумск,44.75,44.96666666666667
1280,Новоалександровск,45.48333333333333,41.21666666666667
1281,Новоалександровская,45.48333333333333,41.21666666666667
1282,Новопавловск,43.95,43.63333333333333
1283,Новоселицкое,44.75,43.43333333333333
1284,Пятигорск,44.0499664,0
1285,Светлоград,45.31666666666667,42.85
1286,Солнечнодольск,45.3,41.5
1287,Ставрополь,45.03333333333333,41.96666666666667
1288,Теберда,43.449437,0
1289,Усть-Джегута,44.083333333333336,41.96666666666667
1290,Хабез,44.033334,0
1291,Черкесск,44.213888,0
1292,Гавриловка Вторая,46.16666666666666,33.46666666666667
1293,Жердевка,51.833333333333336,41.46666666666667
1294,Инжавино,52.0,26.61
1295,Кирсанов,52.65,42.733333333333334
1296,Котовск,52.583333333333336,41.5
1297,Мичуринск,52.88333333333333,40.483333333333334
1298,Моршанск,53.45,41.8
1299,Мучкапский,51.85,42.45
1300,Рассказово,52.66666666666666,41.88333333333333
1301,Ржакса,52.13333333333333,42.016666666666666
1302,Староюрьево,53.31666666666667,40.7
1303,Тамбов,52.71666666666667,41.43333333333333
1304,Уварово,51.98333333333333,42.266666666666666
1305,Агрыз,56.516666666666666,52.983333333333334
1306,Азнакаево,54.85,53.06666666666667
1307,Аксубаево,54.833333333333336,50.78333333333333
1308,Альметьевск,54.9,52.3
1309,Апастово,55.2,48.5
1310,Арск,56.083333333333336,49.86666666666667
1311,Бавлы,54.4,53.25
1312,Базарные Матаки,54.9,49.916666666666664
1313,Балтаси,56.333333333333336,50.2
1314,Богатые Сабы,56.0,50.43333333333333
1315,Бугульма,54.53333333333333,52.78333333333333
1316,Верхний Услон,55.766666666666666,48.983333333333334
1317,Дербешкинский,55.85,53.483333333333334
1318,Елабуга,55.766666666666666,52.03333333333333
1319,Заинск,55.3,52.016666666666666
